"","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14","long","lat","group","order","State_name"
"228587","Livingston",21139,"KY",0.427396089,1.250133561,0.534245112,26.56266695,-88.4474945068359,37.1677703857422,1028,30215,"Kentucky"
"228747","Llano",48299,"TX",0.973859559,24.49171365,0.768836494,34.02217977,-98.4341506958008,30.7735633850098,2642,77268,"Texas"
"228763","Logan",21141,"KY",0.521085346,7.712349436,0.669966874,20.02233223,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"228979","Logan",40083,"OK",0.331301352,-2.701525879,0.530082163,-12.82056719,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"229195","Logan",38047,"ND",0,-100,2.057613169,-42.09288654,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"229411","Logan",20109,"KS",0.357909807,NA,1.789549034,-2.326413744,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"229627","Logan",54045,"WV",0.565802874,-17.06461469,0.678963449,13.09370724,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"229843","Logan",17107,"IL",0.470651516,-15.99700998,0.705977274,-17.61245209,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"230059","Logan",31113,"NE",0,-100,0,0,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"230275","Logan",39091,"OH",0.791087086,1.204210341,0.593315314,5.09667997,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"230491","Logan",8075,"CO",0.577162138,-7.443805972,0.665956313,15.0106553,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"230707","Logan",5083,"AR",0.592039348,10.65708777,0.409873395,-29.28422793,-82.0590133666992,38.0042877197266,2955,87646,"West virginia"
"230923","Long",13183,"GA",0.175305323,20.84672471,0.116870216,-19.43551686,-81.8871307373047,31.9595851898193,448,17677,"Georgia"
"230967","Lonoke",5085,"AR",0.531045181,-5.696158307,0.433221069,-20.98867318,-92.1086959838867,34.629566192627,124,5639,"Arkansas"
"231005","Lorain",39093,"OH",0.608120546,-12.02922335,0.51608068,-3.54964975,-81.9616165161133,41.5050621032715,2058,60746,"Ohio"
"231022","Los Alamos",35028,"NM",0.565546884,25.42416016,0.508992195,-30.53431129,NA,NA,NA,NA,NA
"231023","Los Angeles",6037,"CA",0.770804328,5.987219454,0.773077796,7.707069274,NA,NA,NA,NA,NA
"231024","Loudon",47105,"TN",0.748458766,19.60371078,0.472710799,-21.85601474,-84.5227355957031,35.6150550842285,2449,72908,"Tennessee"
"231056","Loudoun",51107,"VA",0.718909241,-0.317489006,0.688610384,0.530825909,-77.6644287109375,38.9496688842773,2843,83231,"Virginia"
"231093","Louisa",51109,"VA",0.26202399,-21.77392888,0.378479096,38.10281692,-90.9513168334961,41.0810737609863,812,25941,"Iowa"
"231143","Louisa",19115,"IA",0.268793119,-38.62915509,0.627183944,-10.50085118,-90.9513168334961,41.0810737609863,812,25941,"Iowa"
"231193","Loup",31115,"NE",0,0,3.401360544,NA,-99.6889266967773,42.0894813537598,1679,49907,"Nebraska"
"231199","Love",40085,"OK",0.511613629,138.9235649,1.330195436,77.4860768,-97.0991592407227,33.7987823486328,2142,62274,"Oklahoma"
"231240","Loving",48301,"TX",0,0,0,0,-103.716819763184,31.9939613342285,2643,77279,"Texas"
"231258","Lowndes",28087,"MS",0.669680228,14.15751836,0.786874268,20.37763955,-86.7114334106445,32.3778457641602,43,1988,"Alabama"
"231393","Lowndes",1085,"AL",0,-100,0.189035917,NA,-86.7114334106445,32.3778457641602,43,1988,"Alabama"
"231528","Lowndes",13185,"GA",0.960157853,1.271237598,0.757555738,-4.117507155,-86.7114334106445,32.3778457641602,43,1988,"Alabama"
"231663","Lubbock",48303,"TX",0.904841925,-0.738116976,0.57147911,4.486192656,-101.551040649414,33.8331565856934,2644,77298,"Texas"
"231668","Lucas",19117,"IA",0.344787955,2.838754166,0.804505229,19.97854653,-83.4684906005859,41.6826820373535,2059,60767,"Ohio"
"231703","Lucas",39095,"OH",0.856907872,8.362855686,0.778798307,0.495179946,-83.4684906005859,41.6826820373535,2059,60767,"Ohio"
"231738","Luce",26095,"MI",0.311235605,2.92561469,1.244942421,-8.51056472,-85.6972961425781,46.6846008300781,1245,39450,"Michigan"
"231753","Lumpkin",13187,"GA",0.866050808,60.8851761,0.737746985,15.41080858,-83.8810195922852,34.6181106567383,450,17768,"Georgia"
"231793","Luna",35029,"NM",0.770072549,13.78501386,0.891662951,1.807643983,-108.220268249512,31.7876968383789,1778,52429,"New mexico"
"231811","Lunenburg",51111,"VA",0.160436387,-48.31140703,0.561527354,80.91007541,-78.1514434814453,37.0531806945801,2845,83314,"Virginia"
"231842","Luzerne",42079,"PA",0.649250852,2.513511304,0.947216219,6.529253733,-76.2091217041016,40.949291229248,2252,66020,"Pennsylvania"
"231882","Lycoming",42081,"PA",0.635149518,5.326844509,0.909808768,5.611511656,-76.9768829345703,41.0810737609863,2253,66063,"Pennsylvania"
"231929","Lyman",46085,"SD",0.515862781,92.05571318,0.515862781,-35.98142894,-99.3222351074219,43.859920501709,2372,70243,"South dakota"
"232040","Lynchburg",51680,"VA",1.02470682,1.307100439,0.986754716,-3.711962257,NA,NA,NA,NA,NA
"232041","Lynn",48305,"TX",0.519840582,2.703171028,0.346560388,-31.53121932,-102.066696166992,32.9622611999512,2645,77304,"Texas"
"232047","Lyon",27083,"MN",0.935125658,20.48158971,0.857198519,16.25416551,-88.0865325927734,37.1735038757324,1030,30244,"Kentucky"
"232143","Lyon",32019,"NV",0.366873274,-17.34345131,0.444109753,21.12275417,-88.0865325927734,37.1735038757324,1030,30244,"Kentucky"
"232239","Lyon",19119,"IA",0.427972267,23.65188736,0.599161174,-23.06104787,-88.0865325927734,37.1735038757324,1030,30244,"Kentucky"
"232335","Lyon",20111,"KS",0.602191979,-3.141721581,0.903287968,5.208130007,-88.0865325927734,37.1735038757324,1030,30244,"Kentucky"
"232431","Lyon",21143,"KY",0.355871886,-25.87188612,0.830367734,-13.51720047,-88.0865325927734,37.1735038757324,1030,30244,"Kentucky"
"232527","Mackinac",26097,"MI",1.539576164,32.15484932,2.89802572,1.059590654,-84.723274230957,45.8538131713867,1246,39498,"Michigan"
"232594","Macomb",26099,"MI",0.699908849,11.6973355,0.705722046,-0.602720593,-82.8668899536133,42.4619026184082,1247,39541,"Michigan"
"232610","Macon",17115,"IL",0.581449008,-6.688389077,0.756806645,14.79823757,-85.9665832519531,36.6349220275879,2452,72972,"Tennessee"
"232775","Macon",29121,"MO",0.452225596,-12.3304154,0.969054849,15.60824343,-85.9665832519531,36.6349220275879,2452,72972,"Tennessee"
"232940","Macon",1087,"AL",0.463320463,-1.822393822,0.102960103,-56.36550837,-85.9665832519531,36.6349220275879,2452,72972,"Tennessee"
"233105","Macon",47111,"TN",0.565143677,24.95326697,0.347780724,-35.92140156,-85.9665832519531,36.6349220275879,2452,72972,"Tennessee"
"233270","Macon",37113,"NC",0.915129151,14.62839962,1.446494465,1.917589176,-85.9665832519531,36.6349220275879,2452,72972,"Tennessee"
"233435","Macon",13193,"GA",0.507540603,7.613109049,0.145011601,-28.2579273,-85.9665832519531,36.6349220275879,2452,72972,"Tennessee"
"233600","Macoupin",17117,"IL",0.430542699,2.533743784,0.753449723,28.16717973,-89.702278137207,39.3621978759766,619,22818,"Illinois"
"233610","Madera",6039,"CA",0.50469757,15.87390325,0.342935528,-5.226591475,-120.26383972168,37.1677703857422,176,7931,"California"
"233678","Madison",30057,"MT",0.127877238,-75.46675192,2.046035806,-31.73357056,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"234320","Madison",29123,"MO",0.64683053,13.7774903,0.565976714,-22.56809688,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"234962","Madison",37115,"NC",0.283594082,-26.6200312,0.472656804,-11.05458327,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"235604","Madison",17119,"IL",0.701530612,2.552337511,0.772809124,19.46474279,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"236246","Madison",36053,"NY",0.580358993,1.105445702,1.050173417,6.722414908,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"236888","Madison",5087,"AR",0.190597205,49.36149937,0.698856417,21.70196245,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"237530","Madison",22065,"LA",0.591066453,18.60733485,0.337752259,-18.6692561,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"238172","Madison",21151,"KY",0.721318983,2.351432768,0.515227845,6.006841081,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"238814","Madison",47113,"TN",0.835217666,-0.459369716,0.804660922,6.266348546,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"239456","Madison",48313,"TX",1.226462737,65.36397085,0.721448669,8.081026702,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"240098","Madison",51113,"VA",0.380025842,-15.3935801,0.532036178,136.8979757,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"240740","Madison",18095,"IN",0.59199348,9.726408486,0.661187524,1.176298734,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"241382","Madison",16065,"ID",0.736105999,-2.410747148,0.368053,13.85412833,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"242024","Madison",12079,"FL",0.486013608,56.56928394,0.324009072,-30.41365158,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"242666","Madison",31119,"NE",0.909762893,1.567690211,0.966623074,52.06299074,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"243308","Madison",28089,"MS",0.983400205,3.943191733,0.737550153,8.409500752,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"243950","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"244592","Madison",19121,"IA",0.19219681,-50.31712474,0.640656032,10.40638948,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"245234","Madison",39097,"OH",0.500933558,-9.512614418,0.341545608,-7.456082927,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"245876","Madison",13195,"GA",0.353207121,-29.33839261,0.17660356,-17.56145804,-111.474670410156,44.7250862121582,1593,47741,"Montana"
"246518","Magoffin",21153,"KY",0.619530705,65.22883915,0.154882676,3.268024471,-82.9241790771484,37.6719779968262,1035,30434,"Kentucky"
"246565","Mahaska",19123,"IA",0.402324542,-10.02413947,0.581135449,62.45641484,-92.6358108520508,41.1670188903809,816,25986,"Iowa"
"246572","Mahnomen",27087,"MN",0.544959128,191.9346049,0.544959128,-27.01634877,-95.5464477539062,47.4924697875977,1324,41015,"Minnesota"
"246577","Mahoning",39099,"OH",0.861906314,19.59572868,0.703246943,-0.697394959,-80.5177612304688,41.1269111633301,2061,60808,"Ohio"
"246589","Major",40093,"OK",0.258064516,-2.490322581,0.516129032,-34.99354839,-98.210693359375,36.153636932373,2146,62397,"Oklahoma"
"246606","Malheur",41045,"OR",0.658783227,-10.4484452,1.021114002,-8.785344897,-116.934959411621,44.0088882446289,2199,64149,"Oregon"
"246644","Manassas",51683,"VA",1.188184691,-7.286201333,1.069366222,-10.86832537,NA,NA,NA,NA,NA
"246645","Manassas Park",51685,"VA",0.395413207,7.655199684,0.527217609,19.61688854,NA,NA,NA,NA,NA
"246646","Manatee",12081,"FL",0.511732898,3.219100318,0.767599347,15.03624031,-82.5632171630859,27.3873825073242,330,13649,"Florida"
"246675","Manistee",26101,"MI",0.368550369,1.62981163,0.900900901,-27.87561755,-86.3676605224609,44.175048828125,1248,39547,"Michigan"
"246686","Manitowoc",55071,"WI",0.424151697,-1.112061591,0.873253493,16.81554923,-87.5078430175781,44.1922340393066,3023,89709,"Wisconsin"
"246705","Marathon",55073,"WI",0.574458683,6.74798694,0.788039476,2.363267536,-90.3096084594727,45.0344848632812,3024,89727,"Wisconsin"
"246716","Marengo",1091,"AL",0.94480358,25.00932372,0.447538538,-21.04674291,-87.4620056152344,32.3033599853516,46,2165,"Alabama"
"246778","Maricopa",4013,"AZ",0.68041841,-3.210124993,0.583285684,1.263799069,-112.202323913574,33.2888450622559,74,3659,"Arizona"
"246833","Maries",29125,"MO",0.332852546,51.81404638,0.776655941,-11.44180628,-92.1774520874023,38.0157508850098,1512,45015,"Missouri"
"246850","Marin",6041,"CA",0.70949185,8.527161331,1.2042186,4.530341343,-122.830696105957,38.0272064208984,177,7989,"California"
"246912","Marinette",55075,"WI",0.629570439,14.39568607,1.477069107,16.47107951,-87.719841003418,44.9771881103516,3025,89766,"Wisconsin"
"246961","Marion",5089,"AR",0.30549276,-14.86425938,0.672084072,-6.350685322,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"247428","Marion",41047,"OR",0.689951243,-2.161479533,0.696084143,-4.322318591,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"247895","Marion",1093,"AL",0.561593604,-33.80539384,0.660698358,1.238809422,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"248362","Marion",21155,"KY",0.699755086,6.411217612,0.499825061,-10.17234877,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"248829","Marion",17121,"IL",0.622229136,-12.29902555,0.700007778,20.11220415,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"249296","Marion",54049,"WV",0.757002271,-14.57077971,0.686583455,29.13719346,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"249763","Marion",29127,"MO",0.656984786,-17.96259547,0.829875519,-4.663900415,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"250230","Marion",48315,"TX",0.492659375,-24.91167321,0.689723125,22.64426709,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"250697","Marion",39101,"OH",0.669506999,-3.216941438,0.380401704,-2.709337984,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"251164","Marion",47115,"TN",0.774457,36.22214595,0.739254409,-9.54418767,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"251631","Marion",13197,"GA",0.454700466,29.75635633,0.227350233,-51.34136638,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"252098","Marion",45067,"SC",0.657626906,28.72853272,0.407102371,-15.33034009,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"252565","Marion",19125,"IA",0.569459014,-4.706728608,0.719316649,71.95778296,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"253032","Marion",28091,"MS",0.811813824,-8.741978506,0.541209216,46.01283439,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"253499","Marion",20115,"KS",0.327653997,-17.07732634,1.064875491,12.29112058,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"253966","Marion",12083,"FL",0.477640808,3.295287988,0.518918409,2.814205476,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"254433","Marion",18097,"IN",0.890560593,7.681600714,0.737495491,10.42692069,-79.2457962036133,33.7987823486328,2318,68851,"South carolina"
"254900","Mariposa",6043,"CA",0.452437507,2.997398484,0.735210949,11.58051503,-119.61067199707,37.4943580627441,178,8039,"California"
"254945","Marlboro",45069,"SC",0.358114883,-12.89153894,0.21486893,-21.60238505,-79.8015594482422,34.5035171508789,2319,68882,"South carolina"
"254987","Marquette",26103,"MI",0.768366925,0.588270062,0.797919499,13.34701135,-87.261474609375,46.1632080078125,1249,39599,"Michigan"
"255047","Marquette",55077,"WI",0.398671096,53.53820598,0.930232558,-24.57772338,-87.261474609375,46.1632080078125,1249,39599,"Michigan"
"255107","Marshall",46091,"SD",0.42707666,96.79692505,1.067691651,-18.00128123,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"255356","Marshall",21157,"KY",0.67844797,6.55364585,0.807676154,-6.037349338,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"255605","Marshall",54051,"WV",0.616979269,-2.705307197,0.524432379,92.96780739,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"255854","Marshall",28093,"MS",0.358779047,66.97128388,0.248385494,-22.93633052,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"256103","Marshall",1095,"AL",0.750243036,-1.168341253,0.6340082,-16.48028838,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"256352","Marshall",27089,"MN",0.212381863,0.647764681,0.955718382,-9.417011787,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"256601","Marshall",17123,"IL",0.416181122,5.468619943,0.915598468,5.468619943,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"256850","Marshall",20117,"KS",0.49970018,-15.70890799,0.899460324,-29.97355433,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"257099","Marshall",40095,"OK",0.556173526,8.815350389,0.617970585,-3.275244098,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"257348","Marshall",47117,"TN",0.607630561,2.632177414,0.319805558,-18.97459678,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"257597","Marshall",18099,"IN",0.912815505,10.30088076,0.615619759,0.0403337,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"257846","Marshall",19127,"IA",0.538344834,-1.433954877,0.513874615,-13.75471052,-96.4574508666992,40.0039138793945,912,27012,"Kansas"
"258095","Martin",21159,"KY",0.638111191,4.012124113,0.159527798,-47.99393794,-82.6377029418945,37.8209419250488,1038,30564,"Kentucky"
"258241","Martin",12085,"FL",0.671482216,1.775720051,1.153906331,4.937684169,-82.6377029418945,37.8209419250488,1038,30564,"Kentucky"
"258387","Martin",37117,"NC",0.724823058,4.067536454,0.554276456,-3.365859007,-82.6377029418945,37.8209419250488,1038,30564,"Kentucky"
"258533","Martin",18101,"IN",0.882093502,13.56953837,0.882093502,13.56953837,-82.6377029418945,37.8209419250488,1038,30564,"Kentucky"
"258679","Martin",48317,"TX",0.183150183,-56.86813187,0.366300366,72.52747253,-82.6377029418945,37.8209419250488,1038,30564,"Kentucky"
"258825","Martin",27091,"MN",0.692383778,-15.32553674,0.59347181,-22.88575668,-82.6377029418945,37.8209419250488,1038,30564,"Kentucky"
"258971","Martinsville",51690,"VA",1.677485231,6.840559339,1.239880388,44.77669997,NA,NA,NA,NA,NA
"258972","Mason",53045,"WA",0.395315511,-11.66455283,0.576501787,-5.994372096,-99.5055847167969,30.6876201629639,2652,77400,"Texas"
"259127","Mason",17125,"IL",0.503669593,-25.52237732,0.791480789,-2.469779824,-99.5055847167969,30.6876201629639,2652,77400,"Texas"
"259282","Mason",54053,"WV",0.333135919,-9.023911756,0.296120817,-32.610305,-99.5055847167969,30.6876201629639,2652,77400,"Texas"
"259437","Mason",48319,"TX",1.22819946,-2.186195038,1.719479243,36.93932695,-99.5055847167969,30.6876201629639,2652,77400,"Texas"
"259592","Mason",21161,"KY",0.757310964,-11.82880889,0.932075032,8.518389064,-99.5055847167969,30.6876201629639,2652,77400,"Texas"
"259747","Mason",26105,"MI",0.659172911,11.11328795,1.075492645,10.06899013,-99.5055847167969,30.6876201629639,2652,77400,"Texas"
"259902","Massac",17127,"IL",0.3354579,-26.03153304,0.46964106,-27.51090238,-88.7339706420898,37.1563148498535,624,22928,"Illinois"
"259918","Matagorda",48321,"TX",0.62980914,0.164298037,0.876256195,18.71324212,-95.9016723632812,28.6822662353516,2653,77436,"Texas"
"259977","Matanuska-Susitna",2170,"AK",0.439304469,6.024913218,0.51081915,-1.372173751,NA,NA,NA,NA,NA
"259978","Mathews",51115,"VA",0.565866908,1.822091444,0.905387053,16.36810451,-76.3638153076172,37.3740386962891,2847,83401,"Virginia"
"260007","Maui",15009,"HI",0.754513278,-14.32082559,1.165508315,-2.364795253,NA,NA,NA,NA,NA
"260008","Maury",47119,"TN",0.830263696,13.54207855,0.619774309,-12.26931563,-87.2442779541016,35.7468376159668,2456,73109,"Tennessee"
"260067","Maverick",48323,"TX",0.526103502,4.117831596,0.455956368,16.01701235,-100.29052734375,28.2869262695312,2654,77473,"Texas"
"260103","Mayes",40097,"OK",0.73500588,25.84831929,0.808506468,7.174052554,-95.3344497680664,36.5432472229004,2148,62439,"Oklahoma"
